code,name,sector,price,per,pbr,dividend_yield,roe,market_cap_oku_yen,ma25,ma75,rsi14,signal,news_count,news_sentiment,news_label,news_latest
3940,ノムラシステムコーポレーション,情報・通信業,118.0,13.363534,1.6291143,3.01,10.4,53.2,115.4,121.4,53.1,中立,0,,,
3941,レンゴー,パルプ・紙,1534.5,18.129726,0.77789354,3.26,4.55,3753.0,1441.3,1375.5,68.5,中立,0,,,
3943,大石産業,パルプ・紙,1276.0,13.803548,0.51206666,4.08,3.76,100.1,1259.4,1275.5,55.8,中立,0,,,
3944,古林紙工,パルプ・紙,2795.0,9.807706,0.35099357,1.79,5.84,31.0,2471.0,2390.3,81.7,買われすぎ,0,,,
3945,スーパーバッグ,パルプ・紙,2255.0,4.181889,0.6038607,4.88,15.55,33.5,2208.1,2199.7,62.0,中立,0,,,
3946,トーモク,パルプ・紙,4640.0,10.39706,0.74935436,3.66,7.61,766.8,4169.4,3869.1,84.7,買われすぎ,0,,,
3947,ダイナパック,パルプ・紙,2180.0,6.8150554,0.44446284,3.67,6.27,212.9,2217.2,2208.1,46.7,中立,0,,,
3948,光ビジネスフォーム,パルプ・紙,1140.0,41.155235,1.0655619,4.39,1.61,61.3,1125.0,1128.2,56.7,中立,0,,,
3950,ザ・パック,パルプ・紙,1471.0,13.736111,1.0649558,2.86,7.82,812.7,1387.1,1330.0,73.2,買われすぎ,0,,,
3951,朝日印刷,パルプ・紙,884.0,11.6684265,0.51298445,4.3,4.56,182.8,875.6,862.6,56.2,中立,0,,,
3953,大村紙業,パルプ・紙,780.0,7.589025,0.54399985,3.85,7.31,27.8,771.6,762.1,53.9,中立,0,,,
3954,昭和パックス,パルプ・紙,2771.0,9.478689,0.45541936,1.8,5.28,121.6,2834.2,2960.1,36.3,中立,0,,,
3955,イムラ,パルプ・紙,841.0,8.850769,0.47439376,3.57,3.51,84.1,818.6,823.8,60.2,中立,0,,,
3958,笹徳印刷,パルプ・紙,549.0,12.752613,0.31402078,3.28,2.64,29.9,548.4,549.1,51.3,中立,0,,,
3962,チェンジホールディングス,情報・通信業,960.0,9.628887,1.4286331,2.71,29.53,668.0,933.2,929.8,57.4,中立,0,,,
3963,シンクロ・フード,情報・通信業,350.0,36.458332,2.0602293,4.29,,98.1,325.2,353.5,61.2,中立,0,,,
3964,オークネット,情報・通信業,1380.0,21.273315,4.661044,3.04,24.58,1251.9,1393.4,1349.2,47.1,中立,0,,,
3965,キャピタル・アセット・プランニング,情報・通信業,856.0,9.11317,1.2521411,2.45,12.81,49.3,853.1,841.2,52.7,中立,0,,,
3967,エルテス,情報・通信業,585.0,,2.0174015,,-34.7,36.2,572.1,579.4,56.8,中立,1,,,2026-07-28
3968,セグエグループ,情報・通信業,603.0,16.205322,3.0448549,2.99,36.11,219.2,585.1,555.9,57.3,中立,0,,,
3969,エイトレッド,情報・通信業,1386.0,14.4933605,1.8497733,2.6,13.33,103.8,1383.8,1375.0,51.1,中立,1,,,2026-07-29
3970,イノベーション,情報・通信業,780.0,,0.72306913,5.13,-6.4,21.0,781.8,822.2,45.8,中立,0,,,
3974,ＳＣＡＴ,情報・通信業,670.0,15.19619,1.0081586,2.09,6.51,21.0,591.7,570.8,83.7,買われすぎ,0,,,
3976,シャノン,情報・通信業,580.0,,2.997726,,,34.4,577.1,485.8,53.4,中立,0,,,
3979,うるる,情報・通信業,399.0,14.971858,2.9879136,1.08,21.93,109.9,401.6,378.4,47.6,中立,0,,,
3981,ビーグリー,情報・通信業,1234.0,10.107298,0.87723535,3.65,8.1,69.0,1207.8,1233.7,60.7,中立,0,,,
3983,オロ,情報・通信業,2227.0,18.530537,3.4243731,2.25,20.64,340.5,2109.9,2029.0,67.1,中立,0,,,
3984,ユーザーローカル,情報・通信業,1795.0,17.430569,3.0032392,1.56,19.77,282.4,1746.9,1698.2,54.9,中立,0,,,
3985,テモナ,情報・通信業,179.0,,1.2880107,,11.77,19.2,179.0,181.7,49.2,中立,0,,,
3986,ビーブレイクシステムズ,情報・通信業,485.0,24.681934,2.9320018,3.09,5.44,22.1,479.0,499.5,50.4,中立,0,,,
3987,エコモット,情報・通信業,625.0,,4.0166063,,-0.93,32.3,580.2,560.9,68.6,中立,0,,,
3988,ＳＹＳホールディングス,情報・通信業,549.0,14.319249,1.437248,1.46,12.14,58.1,534.0,538.2,58.0,中立,0,,,
3989,シェアリングテクノロジー,情報・通信業,1405.0,22.708906,6.847946,3.91,,336.2,1355.9,1169.1,60.2,中立,0,,,
3991,ウォンテッドリー,情報・通信業,913.0,10.202257,1.7100197,2.19,17.94,86.8,914.1,966.9,47.2,中立,0,,,
3992,ニーズウェル,情報・通信業,450.0,21.236431,3.5912948,2.67,17.44,170.4,441.7,435.5,58.6,中立,0,,,
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,情報・通信業,2770.0,35.174603,2.4062474,,7.16,855.8,2770.9,2906.5,47.8,中立,0,,,
3994,マネーフォワード,情報・通信業,5950.0,75.565155,7.4052963,,8.58,3300.2,4878.3,4549.5,72.6,買われすぎ,0,,,
3996,サインポスト,情報・通信業,197.0,33.16498,1.331117,,6.21,25.2,191.8,199.7,51.0,中立,0,,,
3997,トレードワークス,情報・通信業,370.0,248.32214,5.522635,0.54,7.83,150.5,346.3,363.2,55.3,中立,0,,,
3998,すららネット,情報・通信業,311.0,,0.8887187,,-0.71,19.6,309.1,311.1,55.6,中立,0,,,
4004,レゾナック・ホールディングス,化学,12245.0,76.17419,3.121385,0.53,5.47,22161.4,15838.4,16159.5,30.9,中立,0,,,
4005,住友化学,化学,522.6,14.071082,0.8556328,3.06,9.99,8632.7,532.9,546.9,43.8,中立,0,,,
4008,住友精化,化学,1225.0,10.428194,0.76469445,3.92,7.76,789.1,1287.1,1270.3,39.2,中立,1,,,2026-07-28
4011,ヘッドウォータース,情報・通信業,1870.0,135.31114,5.3705077,,8.32,114.2,2028.2,2144.9,38.3,中立,0,,,
4012,アクシス,情報・通信業,1746.0,11.858996,1.8282971,3.26,17.95,75.0,1674.0,1625.5,61.7,中立,0,,,
4013,勤次郎,情報・通信業,702.0,13.620489,1.3465482,1.42,10.01,138.3,677.5,655.7,62.2,中立,0,,,
4014,カラダノート,情報・通信業,542.0,41.091736,5.779792,,32.82,36.2,510.3,447.5,70.4,買われすぎ,0,,,
4015,ペイクラウドホールディングス,情報・通信業,540.0,129.8077,1.7715781,,2.81,84.1,528.3,484.6,55.2,中立,2,,,2026-07-28
4016,ＭＩＴホールディングス,情報・通信業,946.0,26.046255,2.6282377,3.17,10.24,18.9,916.7,904.8,66.7,中立,0,,,
4017,クリーマ,情報・通信業,218.0,53.30073,1.2814032,,2.83,14.7,207.4,211.3,64.9,中立,0,,,
4019,スタメン,情報・通信業,625.0,26.57313,3.5254965,1.28,17.68,54.9,614.8,617.0,53.6,中立,0,,,
4020,ビートレンド,情報・通信業,709.0,,2.1345391,,-20.59,15.3,686.7,682.3,60.3,中立,0,,,
4021,日産化学,化学,7373.0,20.036415,3.8735683,2.88,20.39,9842.2,8094.2,7465.0,36.4,中立,0,,,
4022,ラサ工業,化学,1611.0,14.44066,1.9763768,2.23,14.6,629.3,1954.4,2022.0,36.0,中立,0,,,
4023,クレハ,化学,4265.0,,0.9865076,5.06,-5.58,1630.0,4105.4,3959.9,59.6,中立,1,,,2026-07-24
4025,多木化学,化学,4760.0,12.239335,0.88318866,1.68,8.17,397.3,4853.6,4880.0,45.6,中立,0,,,
4026,神島化学工業,ガラス・土石製品,1520.0,7.4976573,3.4264486,1.71,9.64,138.1,1591.5,1748.5,39.1,中立,0,,,
4027,テイカ,化学,2148.0,,0.804313,3.72,-1.4,486.8,2329.7,2177.6,35.3,中立,1,,,2026-07-24
4028,石原産業,化学,2845.0,6.5447435,0.8440043,4.57,13.67,1088.7,2878.9,2937.7,45.3,中立,0,,,
402A,アクセルスペースホールディングス,輸送用機器,422.0,,4.021499,,-80.98,280.2,500.6,627.9,30.5,中立,6,,,2026-07-27
4031,片倉コープアグリ,化学,1025.0,,0.40066406,2.73,-5.24,91.8,1055.0,1140.2,41.7,中立,0,,,
4040,南海化学,化学,3430.0,2.4935842,0.61898476,1.9,28.48,68.5,3563.4,3553.0,38.1,中立,0,,,
4041,日本曹達,化学,3855.0,11.456847,1.0090567,4.15,9.3,2066.4,3673.6,3622.8,67.2,中立,1,,,2026-07-24
4042,東ソー,化学,2713.5,20.508654,1.0044111,3.69,6.31,8354.6,2802.4,2697.5,42.8,中立,0,,,
4043,トクヤマ,化学,3911.0,12.667617,0.99396837,3.07,7.88,2813.8,4712.1,4585.0,30.7,中立,4,,,2026-07-29
4044,セントラル硝子,化学,4105.0,12.166568,0.8232508,4.14,7.51,1017.7,4249.4,4140.9,44.3,中立,0,,,
4045,東亞合成,化学,1795.5,15.335668,0.8955389,3.9,6.46,1900.9,1751.6,1724.4,61.8,中立,0,,,
4046,大阪ソーダ,化学,1692.0,13.656174,1.6171147,1.65,12.65,2052.4,1824.3,1852.4,37.0,中立,1,,,2026-07-28
4047,関東電化工業,化学,2420.0,36.63891,1.9171855,1.49,5.4,1388.0,3150.2,2882.0,30.9,中立,2,,,2026-07-28
4051,ＧＭＯフィナンシャルゲート,情報・通信業,6200.0,31.133875,7.8828754,2.02,26.06,511.9,6632.4,6137.9,41.2,中立,0,,,
4052,フィーチャ,情報・通信業,280.0,,2.3694878,,-6.84,16.4,255.0,264.3,51.8,中立,0,,,
4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,情報・通信業,467.0,38.499588,1.6241896,2.14,6.24,182.3,443.9,441.1,63.1,中立,0,,,
4054,日本情報クリエイト,情報・通信業,577.0,16.920822,2.0250874,1.56,,79.2,559.9,541.8,58.9,中立,0,,,
4055,ティアンドエスグループ,情報・通信業,1380.0,19.07922,3.2767189,0.8,,103.2,1658.4,1852.1,30.6,中立,0,,,
4056,ニューラルグループ,情報・通信業,207.0,,2.1219451,,-23.36,35.6,212.8,246.9,42.5,中立,0,,,
4057,インターファクトリー,情報・通信業,347.0,40.96812,1.1563814,,2.84,14.0,357.8,367.3,38.7,中立,0,,,
4058,トヨクモ,情報・通信業,2387.0,24.04311,6.319111,1.13,36.06,258.7,2109.6,1997.2,68.5,中立,0,,,
4059,まぐまぐ,情報・通信業,409.0,56.027397,1.3554132,,2.45,12.2,410.2,408.5,49.9,ゴールデンクロス,0,,,
4060,ｒａｋｕｍｏ,情報・通信業,1119.0,26.62384,3.4227824,1.25,15.07,65.2,1099.4,1104.9,54.2,中立,0,,,
4061,デンカ,化学,3255.0,17.883633,0.9030346,3.07,3.48,2805.8,3960.4,4008.4,27.6,売られすぎ,0,,,
4062,イビデン,電気機器,13470.0,62.53482,6.838081,0.26,12.17,37644.4,20026.4,17892.4,33.0,中立,0,,,
4063,信越化学工業,化学,5690.0,22.534653,2.366416,2.04,11.23,105816.6,6991.1,7091.5,27.5,売られすぎ,4,,,2026-07-29
4064,日本カーバイド工業,化学,3110.0,11.118261,0.7541238,4.31,7.52,290.0,3409.0,3207.7,36.8,中立,0,,,
4068,ベイシス,情報・通信業,1651.0,26.488047,1.4186395,,5.62,30.4,1645.2,1727.5,48.4,中立,0,,,
4069,ＢｌｕｅＭｅｍｅ,情報・通信業,653.0,19.0379,0.86381716,,4.78,21.8,679.6,917.6,36.9,中立,0,,,
4071,プラスアルファ・コンサルティング,情報・通信業,2358.0,25.197691,6.21393,2.12,29.79,999.8,2599.9,2459.5,40.3,中立,0,,,
4072,電算システムホールディングス,情報・通信業,2953.0,10.891454,1.2678838,3.39,12.36,316.4,2868.4,2860.6,59.3,ゴールデンクロス,0,,,
4073,ジィ・シィ企画,情報・通信業,447.0,,6.131435,,-35.57,11.3,443.5,469.3,48.6,中立,0,,,
4074,ラキール,情報・通信業,915.0,23.135273,1.718284,,0.0,61.2,810.7,758.5,78.5,買われすぎ,0,,,
4075,ブレインズテクノロジー,情報・通信業,842.0,26.611885,2.82147,,8.58,49.2,881.3,1032.1,36.8,中立,0,,,
4076,シイエヌエス,情報・通信業,1801.0,8.8562155,1.2081345,3.89,14.23,52.3,1768.5,1699.0,55.7,中立,0,,,
4078,堺化学工業,化学,3780.0,23.998478,0.7447987,4.23,3.64,578.8,4257.6,4204.2,38.3,中立,0,,,
407A,ＵＮＩＣＯＮホールディングス,建設業,877.0,8.721162,2.227941,6.84,,86.8,871.2,885.0,50.6,中立,0,,,
4082,第一稀元素化学工業,化学,1677.0,16.14052,1.053343,1.79,6.51,405.0,1937.8,2103.3,33.7,中立,0,,,
4088,エア・ウォーター,化学,2610.0,55.65032,1.3451549,2.87,1.66,5982.6,2654.7,2453.9,51.9,中立,1,,,2026-07-27
4091,日本酸素ホールディングス,化学,5835.0,20.401384,2.0747404,1.13,11.21,25257.0,6015.0,5863.8,44.7,中立,2,,,2026-07-29
4092,日本化学工業,化学,5380.0,16.240038,0.92766285,2.23,5.99,466.8,4767.0,4382.0,56.9,中立,0,,,
4093,東邦アセチレン,化学,418.0,11.2972975,0.7598314,4.31,6.69,145.4,423.8,413.9,47.6,中立,0,,,
4094,日本化学産業,化学,2115.0,18.041456,0.8098449,4.26,4.69,411.6,2084.2,2165.6,55.7,中立,0,,,
4095,日本パーカライジング,化学,1673.0,14.286935,0.8973661,2.99,6.43,1768.1,1680.6,1597.3,50.3,中立,0,,,
4097,高圧ガス工業,化学,1083.0,12.819602,0.7103344,3.69,5.72,597.9,1114.6,1102.5,40.2,中立,0,,,
4098,チタン工業,化学,999.0,14.686857,0.56262225,1.2,9.89,29.7,1019.6,1053.3,43.8,中立,1,,,2026-07-24
4099,四国化成ホールディングス,化学,2267.0,23.506844,2.0306106,1.32,10.46,1960.9,3005.9,2913.2,28.5,売られすぎ,0,,,
409A,オリオンビール,食料品,1251.0,10.984283,2.8598535,2.72,19.44,527.3,1220.2,1218.8,61.1,ゴールデンクロス,0,,,
4100,戸田工業,化学,1258.0,,0.79638195,,-31.8,72.8,1515.1,1575.5,34.2,中立,0,,,
4102,丸尾カルシウム,化学,1437.0,10.672113,0.3040591,2.09,2.9,30.6,1443.5,1434.3,48.0,中立,0,,,
4107,伊勢化学工業,化学,3445.0,27.036572,4.343671,1.16,16.95,1755.5,3804.5,4281.8,38.6,中立,0,,,
4109,ステラ　ケミファ,化学,4980.0,19.261265,1.271041,3.61,6.55,607.9,5939.6,6242.3,26.2,売られすぎ,1,,,2026-07-27
410A,ＧＭＯコマース,サービス業,1124.0,13.339663,2.3322213,4.29,,61.3,1131.4,1119.8,49.5,中立,0,,,
4112,保土谷化学工業,化学,2011.0,10.4745035,0.6083529,2.98,7.71,319.9,2074.2,2230.9,39.6,中立,1,,,2026-07-27
4113,田岡化学工業,化学,772.0,7.212257,0.5658156,0.78,8.06,110.6,737.8,786.8,54.2,中立,0,,,
4114,日本触媒,化学,2159.5,19.241735,0.8044416,5.23,4.38,3190.8,2102.6,2107.3,60.1,中立,0,,,
4116,大日精化工業,化学,1117.0,9.43731,0.55001813,4.25,6.11,762.5,1075.2,1067.4,62.8,中立,1,,,2026-07-24
4118,カネカ,化学,5728.0,11.47413,0.69073546,3.67,6.43,3445.0,5710.7,5420.1,52.3,中立,0,,,
4119,日本ピグメントホールディングス,化学,5630.0,7.6225295,0.39468995,1.78,5.37,88.4,5625.6,5536.9,50.6,中立,0,,,
4120,スガイ化学工業,化学,3090.0,8.756269,0.48206034,2.91,5.83,40.4,3054.2,2607.1,58.5,中立,0,,,
4124,大阪油化工業,化学,2691.0,21.872715,1.7320391,1.71,4.38,22.8,2657.6,2634.1,56.3,中立,0,,,
4125,三和油化工業,化学,3125.0,12.588624,1.012903,1.6,7.94,135.0,3335.4,3159.3,43.0,中立,0,,,
414A,オーバーラップホールディングス,情報・通信業,846.0,8.073289,1.9830573,5.2,,169.3,890.2,930.5,38.7,中立,0,,,
4151,協和キリン,医薬品,2703.0,21.113888,1.5849895,2.59,8.46,14149.8,2630.9,2464.0,64.0,中立,0,,,
415A,ＧＭＯ　ＴＥＣＨホールディングス,サービス業,4810.0,3.6991746,2.132332,5.75,,75.9,4798.0,4940.5,49.0,中立,0,,,
4165,プレイド,情報・通信業,582.0,31.35776,4.59821,,15.96,239.1,539.7,547.4,57.0,中立,0,,,
4166,かっこ,情報・通信業,644.0,,2.6356823,,-17.43,17.6,661.6,674.7,41.3,中立,0,,,
4167,ココペリ,情報・通信業,290.0,,1.4593912,,-24.23,22.1,297.6,294.0,44.8,中立,0,,,
4168,ヤプリ,情報・通信業,797.0,11.123517,3.150148,1.88,35.75,101.8,775.0,734.8,59.1,中立,0,,,
4169,ＥＮＥＣＨＡＮＧＥ,情報・通信業,216.0,72.2408,1.9366987,,2.79,92.7,207.7,242.1,51.7,中立,2,,,2026-07-24
416A,富士ユナイトホールディングス,卸売業,1182.0,10.749364,0.7976118,5.25,7.49,78.0,1181.6,1179.5,49.6,ゴールデンクロス,0,,,
4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,情報・通信業,116.0,67.44186,0.6698697,,-1.78,19.8,115.0,133.9,46.7,中立,0,,,
4171,グローバルインフォメーション,情報・通信業,1667.0,21.322588,1.9336414,3.6,6.2,49.6,1665.0,1536.5,74.7,買われすぎ,0,,,
4172,Ｈｉクラテス,情報・通信業,2244.0,11.061816,1.1460937,3.92,10.65,50.0,2174.0,2241.6,61.0,中立,0,,,
4174,アピリッツ,情報・通信業,746.0,,1.6632295,3.89,-21.58,30.2,728.8,668.7,52.2,中立,0,,,
4175,ｃｏｌｙ,情報・通信業,2770.0,209.531,3.1674738,,-9.03,152.4,2553.8,2192.3,65.1,中立,0,,,
4176,ココナラ,情報・通信業,263.0,20.153255,2.1785228,,10.61,58.9,264.2,263.2,49.7,ゴールデンクロス,0,,,
4177,ｉ‐ｐｌｕｇ,情報・通信業,1504.0,12.532289,3.1598165,3.59,29.04,59.9,1467.3,1479.8,55.8,中立,0,,,
4178,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,情報・通信業,498.0,81.50573,1.1416494,,3.11,18.6,512.4,526.3,37.9,中立,0,,,
4179,ジーネクスト,情報・通信業,340.0,,19.218811,,,18.4,439.1,379.5,37.1,中立,1,,,2026-07-29
417A,ブルーゾーンホールディングス,小売業,1852.0,15.984809,1.8893429,1.73,12.41,3770.4,1764.1,1768.7,65.9,中立,0,,,
4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,情報・通信業,978.0,39.073112,2.6474793,0.24,7.37,998.3,873.4,895.8,63.6,中立,0,,,
4182,三菱瓦斯化学,化学,3820.0,,1.1508247,2.88,-4.96,7449.9,4690.7,4755.1,28.7,売られすぎ,1,,,2026-07-24
4183,三井化学,化学,2136.5,23.336973,0.9094732,3.51,4.79,7724.4,2152.0,2080.1,48.9,中立,1,,,2026-07-23
4186,東京応化工業,化学,8356.0,29.986362,2.4424636,0.96,5.54,10018.9,10424.2,10206.6,32.1,中立,0,,,
4187,大阪有機化学工業,化学,4250.0,11.043838,1.5909339,2.02,15.93,864.3,5378.4,5175.3,29.4,売られすぎ,0,,,
4188,三菱ケミカルグループ,化学,1155.5,,0.89108485,2.77,-0.7,15698.0,1165.7,1069.6,49.1,中立,0,,,
4189,ＫＨネオケム,化学,3050.0,13.976081,1.5328429,3.61,10.53,1067.8,2981.0,2784.2,59.0,中立,0,,,
4192,スパイダープラス,情報・通信業,277.0,,3.6875317,,-0.05,98.4,270.4,281.7,52.8,中立,1,,,2026-07-24
4193,ファブリカホールディングス,情報・通信業,2356.0,18.955667,3.4013999,1.7,18.41,121.1,2312.1,2242.8,61.2,中立,1,,,2026-07-24
4194,ビジョナル,情報・通信業,9296.0,21.563442,4.5654387,,24.26,3738.8,8194.0,7766.4,71.4,買われすぎ,0,,,
4196,ネオマーケティング,情報・通信業,1837.0,,4.905993,,-4.05,45.4,1707.3,1573.2,91.6,買われすぎ,0,,,
4197,アスマーク,情報・通信業,2305.0,24.000416,1.6397454,3.38,,26.7,2266.9,2294.3,56.9,中立,0,,,
4198,テンダ,情報・通信業,487.0,171.47888,1.2438223,4.52,1.97,32.3,493.5,513.7,40.2,中立,0,,,
4199,ワンダープラネット,情報・通信業,800.0,,0.61744976,,,20.4,778.1,787.2,50.6,中立,0,,,
4202,ダイセル,化学,1445.0,37.348152,1.0378122,4.84,3.07,3690.4,1422.5,1314.0,55.2,中立,0,,,
4203,住友ベークライト,化学,6026.0,18.874897,1.5227985,1.99,8.81,5286.9,7153.2,6526.0,30.5,中立,0,,,
4204,積水化学工業,化学,2759.0,15.099606,1.3085517,2.97,9.01,11176.5,2637.3,2489.1,71.6,買われすぎ,0,,,
4205,日本ゼオン,化学,2254.0,12.079313,1.1423069,3.5,9.87,4312.9,2292.8,2136.5,49.6,中立,1,,,2026-07-29
4206,アイカ工業,化学,3786.0,13.727339,1.2575545,3.7,10.19,2395.6,3692.6,3561.1,66.8,中立,0,,,
4208,ＵＢＥ,化学,3185.0,12.958217,0.70768124,5.02,5.56,3094.1,3206.4,2880.0,50.1,中立,1,,,2026-07-24
4212,積水樹脂,化学,2656.0,20.35561,0.80196625,2.71,4.12,795.9,2632.5,2340.7,58.0,中立,1,,,2026-07-24
4216,旭有機材,化学,5750.0,32.484043,1.3353863,2.26,4.3,1080.1,6702.0,6492.4,28.8,売られすぎ,0,,,
4218,ニチバン,化学,1974.0,24.316334,0.8987503,2.03,3.78,398.4,1902.4,1865.7,73.8,買われすぎ,0,,,
421A,ムービン・ストラテジック・キャリア,サービス業,3585.0,25.20388,7.284068,,,302.7,3786.2,3018.7,45.4,中立,0,,,
4220,リケンテクノス,化学,1787.0,11.622765,1.2575722,3.02,12.1,850.4,1778.9,1699.4,52.2,中立,1,,,2026-07-27
4221,大倉工業,化学,5140.0,15.319048,0.9212176,4.28,6.52,580.6,4954.9,4806.9,62.7,中立,0,,,
4222,児玉化学工業,化学,556.0,0.36851454,0.3040077,1.8,132.61,86.4,635.6,827.3,24.7,売られすぎ,1,,,2026-07-24
4224,ロンシール工業,化学,2144.0,9.691272,0.50103503,3.96,5.26,98.8,2045.0,2008.0,66.7,中立,0,,,
4228,積水化成品工業,化学,497.0,10.5453,0.45159608,3.42,4.28,226.6,524.7,514.0,40.5,中立,0,,,
4229,群栄化学工業,化学,4215.0,14.174738,0.51184946,2.37,4.01,279.7,4581.0,4802.9,35.4,中立,1,,,2026-07-24
4231,タイガースポリマー,化学,998.0,8.362661,0.41489258,3.81,5.55,192.8,1018.4,993.1,43.7,中立,0,,,
4234,サンエー化研,化学,683.0,6.85743,0.2950835,2.64,4.47,65.8,695.2,700.6,45.2,中立,1,,,2026-07-24
4235,ウルトラファブリックス・ホールディングス,化学,689.0,19.075306,0.44499126,5.08,36.71,109.7,674.2,673.4,56.3,中立,0,,,
4237,フジプレアム,化学,325.0,,1.2114298,1.85,-26.03,92.9,335.0,347.2,42.9,中立,0,,,
4238,ミライアル,化学,1496.0,22.30173,0.59324306,4.68,3.08,131.3,1741.1,1566.1,36.1,中立,0,,,
423A,ライオン事務器,卸売業,308.0,8.963911,0.7549408,2.27,,104.0,305.3,304.5,56.2,中立,0,,,
4240,クラスターテクノロジー,化学,302.0,13.696146,0.9801344,1.66,7.34,17.2,315.6,348.2,35.7,中立,0,,,
4241,アテクト,化学,600.0,18.75,1.4526262,1.67,7.96,26.5,639.9,681.9,36.2,中立,0,,,
4242,タカギセイコー,化学,1846.0,3.194435,0.40887403,3.25,13.64,51.7,1785.9,1768.1,62.3,中立,0,,,
4243,ニックス,化学,911.0,7.8541255,0.45012373,2.2,5.92,21.2,929.7,895.3,46.5,中立,0,,,
4245,ダイキアクシス,化学,683.0,19.615164,0.9034989,3.51,4.01,90.6,671.2,669.7,61.7,ゴールデンクロス,0,,,
4246,ダイキョーニシカワ,化学,1028.0,8.137418,0.76351523,5.64,9.87,668.8,1006.1,979.3,58.0,中立,0,,,
